POA_CODE,State,religion,count
2558,NSW,Non/Secular Religious Affiliation,2066
2559,NSW,Buddhism,50
2559,NSW,Christianity,1528
2559,NSW,Hinduism,33
2559,NSW,Islam,121
2559,NSW,Judaism,0
2559,NSW,Other Religions,21
2559,NSW,Non/Secular Religious Affiliation,632
2560,NSW,Buddhism,1806
2560,NSW,Christianity,47042
2560,NSW,Hinduism,1396
2560,NSW,Islam,3897
2560,NSW,Judaism,37
2560,NSW,Other Religions,615
2560,NSW,Non/Secular Religious Affiliation,15569
2563,NSW,Buddhism,7
2563,NSW,Christianity,204
2563,NSW,Hinduism,0
2563,NSW,Islam,0
2563,NSW,Judaism,0
2563,NSW,Other Religions,0
2563,NSW,Non/Secular Religious Affiliation,59
2564,NSW,Buddhism,466
2564,NSW,Christianity,6815
2564,NSW,Hinduism,1115
2564,NSW,Islam,1766
2564,NSW,Judaism,3
2564,NSW,Other Religions,123
2564,NSW,Non/Secular Religious Affiliation,2307
2565,NSW,Buddhism,419
2565,NSW,Christianity,10891
2565,NSW,Hinduism,1414
2565,NSW,Islam,2012
2565,NSW,Judaism,0
2565,NSW,Other Religions,363
2565,NSW,Non/Secular Religious Affiliation,3118
2566,NSW,Buddhism,659
2566,NSW,Christianity,14468
2566,NSW,Hinduism,1718
2566,NSW,Islam,3027
2566,NSW,Judaism,14
2566,NSW,Other Religions,462
2566,NSW,Non/Secular Religious Affiliation,4100
2567,NSW,Buddhism,487
2567,NSW,Christianity,26682
2567,NSW,Hinduism,352
2567,NSW,Islam,807
2567,NSW,Judaism,16
2567,NSW,Other Religions,189
2567,NSW,Non/Secular Religious Affiliation,7804
2568,NSW,Buddhism,3
2568,NSW,Christianity,851
2568,NSW,Hinduism,0
2568,NSW,Islam,0
2568,NSW,Judaism,0
2568,NSW,Other Religions,0
2568,NSW,Non/Secular Religious Affiliation,157
2569,NSW,Buddhism,4
2569,NSW,Christianity,1001
2569,NSW,Hinduism,0
2569,NSW,Islam,17
2569,NSW,Judaism,5
2569,NSW,Other Religions,5
2569,NSW,Non/Secular Religious Affiliation,235
2570,NSW,Buddhism,246
2570,NSW,Christianity,28650
2570,NSW,Hinduism,287
2570,NSW,Islam,377
2570,NSW,Judaism,24
2570,NSW,Other Religions,112
2570,NSW,Non/Secular Religious Affiliation,7743
2571,NSW,Buddhism,68
2571,NSW,Christianity,8080
2571,NSW,Hinduism,18
2571,NSW,Islam,26
2571,NSW,Judaism,5
2571,NSW,Other Religions,31
2571,NSW,Non/Secular Religious Affiliation,2845
2572,NSW,Buddhism,29
2572,NSW,Christianity,3017
2572,NSW,Hinduism,5
2572,NSW,Islam,22
2572,NSW,Judaism,0
2572,NSW,Other Religions,8
2572,NSW,Non/Secular Religious Affiliation,1037
2573,NSW,Buddhism,29
2573,NSW,Christianity,3294
2573,NSW,Hinduism,3
2573,NSW,Islam,30
2573,NSW,Judaism,0
2573,NSW,Other Religions,10
2573,NSW,Non/Secular Religious Affiliation,1266
2574,NSW,Buddhism,26
2574,NSW,Christianity,3964
2574,NSW,Hinduism,3
2574,NSW,Islam,13
2574,NSW,Judaism,7
2574,NSW,Other Religions,24
2574,NSW,Non/Secular Religious Affiliation,1285
2575,NSW,Buddhism,123
2575,NSW,Christianity,9617
2575,NSW,Hinduism,91
2575,NSW,Islam,45
2575,NSW,Judaism,32
2575,NSW,Other Religions,56
2575,NSW,Non/Secular Religious Affiliation,4089
2576,NSW,Buddhism,104
2576,NSW,Christianity,8555
2576,NSW,Hinduism,114
2576,NSW,Islam,10
2576,NSW,Judaism,48
2576,NSW,Other Religions,46
2576,NSW,Non/Secular Religious Affiliation,3344
2577,NSW,Buddhism,162
2577,NSW,Christianity,9178
2577,NSW,Hinduism,99
2577,NSW,Islam,26
2577,NSW,Judaism,34
2577,NSW,Other Religions,54
2577,NSW,Non/Secular Religious Affiliation,4304
2578,NSW,Buddhism,37
2578,NSW,Christianity,1633
2578,NSW,Hinduism,3
2578,NSW,Islam,0
2578,NSW,Judaism,13
2578,NSW,Other Religions,6
2578,NSW,Non/Secular Religious Affiliation,798
2579,NSW,Buddhism,54
2579,NSW,Christianity,2532
2579,NSW,Hinduism,10
2579,NSW,Islam,16
2579,NSW,Judaism,5
2579,NSW,Other Religions,13
2579,NSW,Non/Secular Religious Affiliation,1079
2580,NSW,Buddhism,211
2580,NSW,Christianity,19253
2580,NSW,Hinduism,109
2580,NSW,Islam,96
2580,NSW,Judaism,8
2580,NSW,Other Religions,126
2580,NSW,Non/Secular Religious Affiliation,6188
2581,NSW,Buddhism,10
2581,NSW,Christianity,1334
2581,NSW,Hinduism,0
2581,NSW,Islam,19
2581,NSW,Judaism,3
2581,NSW,Other Religions,3
2581,NSW,Non/Secular Religious Affiliation,573
2582,NSW,Buddhism,61
2582,NSW,Christianity,7724
2582,NSW,Hinduism,15
2582,NSW,Islam,38
2582,NSW,Judaism,14
2582,NSW,Other Religions,46
2582,NSW,Non/Secular Religious Affiliation,3443
2583,NSW,Buddhism,15
2583,NSW,Christianity,3200
2583,NSW,Hinduism,0
2583,NSW,Islam,0
2583,NSW,Judaism,0
2583,NSW,Other Religions,9
2583,NSW,Non/Secular Religious Affiliation,687
2584,NSW,Buddhism,0
2584,NSW,Christianity,355
2584,NSW,Hinduism,0
2584,NSW,Islam,0
2584,NSW,Judaism,0
2584,NSW,Other Religions,7
2584,NSW,Non/Secular Religious Affiliation,126
2585,NSW,Buddhism,5
2585,NSW,Christianity,166
2585,NSW,Hinduism,0
2585,NSW,Islam,0
2585,NSW,Judaism,0
2585,NSW,Other Religions,3
2585,NSW,Non/Secular Religious Affiliation,34
2586,NSW,Buddhism,12
2586,NSW,Christianity,1943
2586,NSW,Hinduism,5
2586,NSW,Islam,6
2586,NSW,Judaism,0
2586,NSW,Other Religions,8
2586,NSW,Non/Secular Religious Affiliation,413
2587,NSW,Buddhism,12
2587,NSW,Christianity,2285
2587,NSW,Hinduism,9
2587,NSW,Islam,19
2587,NSW,Judaism,0
2587,NSW,Other Religions,9
2587,NSW,Non/Secular Religious Affiliation,377
2588,NSW,Buddhism,0
2588,NSW,Christianity,206
2588,NSW,Hinduism,0
2588,NSW,Islam,0
2588,NSW,Judaism,0
2588,NSW,Other Religions,0
2588,NSW,Non/Secular Religious Affiliation,31
2590,NSW,Buddhism,23
2590,NSW,Christianity,5234
2590,NSW,Hinduism,19
2590,NSW,Islam,6
2590,NSW,Judaism,9
2590,NSW,Other Religions,12
2590,NSW,Non/Secular Religious Affiliation,1193
2594,NSW,Buddhism,36
2594,NSW,Christianity,8426
2594,NSW,Hinduism,13
2594,NSW,Islam,252
2594,NSW,Judaism,3
2594,NSW,Other Religions,41
2594,NSW,Non/Secular Religious Affiliation,1941
2600,ACT,Buddhism,132
2600,ACT,Christianity,3458
2600,ACT,Hinduism,103
2600,ACT,Islam,69
2600,ACT,Judaism,42
2600,ACT,Other Religions,30
2600,ACT,Non/Secular Religious Affiliation,2754
2601,ACT,Buddhism,289
2601,ACT,Christianity,1488
2601,ACT,Hinduism,167
2601,ACT,Islam,195
2601,ACT,Judaism,25
2601,ACT,Other Religions,42
2601,ACT,Non/Secular Religious Affiliation,3323
2602,ACT,Buddhism,1092
2602,ACT,Christianity,10381
2602,ACT,Hinduism,403
2602,ACT,Islam,520
2602,ACT,Judaism,119
2602,ACT,Other Religions,204
2602,ACT,Non/Secular Religious Affiliation,14773
2603,ACT,Buddhism,156
2603,ACT,Christianity,4243
2603,ACT,Hinduism,173
2603,ACT,Islam,176
2603,ACT,Judaism,47
2603,ACT,Other Religions,47
2603,ACT,Non/Secular Religious Affiliation,3471
2604,ACT,Buddhism,186
2604,ACT,Christianity,4120
2604,ACT,Hinduism,182
2604,ACT,Islam,179
2604,ACT,Judaism,30
2604,ACT,Other Religions,78
2604,ACT,Non/Secular Religious Affiliation,4312
2605,ACT,Buddhism,196
2605,ACT,Christianity,5536
2605,ACT,Hinduism,316
2605,ACT,Islam,191
2605,ACT,Judaism,40
2605,ACT,Other Religions,74
2605,ACT,Non/Secular Religious Affiliation,4236
2606,ACT,Buddhism,274
2606,ACT,Christianity,4246
2606,ACT,Hinduism,409
2606,ACT,Islam,313
2606,ACT,Judaism,20
2606,ACT,Other Religions,140
2606,ACT,Non/Secular Religious Affiliation,2949
2607,ACT,Buddhism,251
2607,ACT,Christianity,7116
2607,ACT,Hinduism,451
2607,ACT,Islam,322
2607,ACT,Judaism,27
2607,ACT,Other Religions,151
2607,ACT,Non/Secular Religious Affiliation,4261
2609,ACT,Buddhism,11
2609,ACT,Christianity,429
2609,ACT,Hinduism,3
2609,ACT,Islam,0
2609,ACT,Judaism,0
2609,ACT,Other Religions,0
2609,ACT,Non/Secular Religious Affiliation,267
2612,ACT,Buddhism,450
2612,ACT,Christianity,5254
2612,ACT,Hinduism,317
2612,ACT,Islam,334
2612,ACT,Judaism,49
2612,ACT,Other Religions,73
2612,ACT,Non/Secular Religious Affiliation,7605
2614,ACT,Buddhism,431
2614,ACT,Christianity,8085
2614,ACT,Hinduism,318
2614,ACT,Islam,498
2614,ACT,Judaism,38
2614,ACT,Other Religions,164
2614,ACT,Non/Secular Religious Affiliation,8238
2615,ACT,Buddhism,906
2615,ACT,Christianity,22014
2615,ACT,Hinduism,737
2615,ACT,Islam,1027
2615,ACT,Judaism,20
2615,ACT,Other Religions,396
2615,ACT,Non/Secular Religious Affiliation,15549
2617,ACT,Buddhism,926
2617,ACT,Christianity,13701
2617,ACT,Hinduism,889
2617,ACT,Islam,940
2617,ACT,Judaism,62
2617,ACT,Other Religions,308
2617,ACT,Non/Secular Religious Affiliation,12436
2619,NSW,Buddhism,77
2619,NSW,Christianity,6090
2619,NSW,Hinduism,72
2619,NSW,Islam,64
2619,NSW,Judaism,10
2619,NSW,Other Religions,43
2619,NSW,Non/Secular Religious Affiliation,2593
2621,NSW,Buddhism,35
2621,NSW,Christianity,3200
2621,NSW,Hinduism,9
2621,NSW,Islam,3
2621,NSW,Judaism,0
2621,NSW,Other Religions,23
2621,NSW,Non/Secular Religious Affiliation,2158
2622,NSW,Buddhism,39
2622,NSW,Christianity,1909
2622,NSW,Hinduism,3
2622,NSW,Islam,0
2622,NSW,Judaism,3
2622,NSW,Other Religions,24
2622,NSW,Non/Secular Religious Affiliation,1345
2623,NSW,Buddhism,0
2623,NSW,Christianity,283
2623,NSW,Hinduism,0
2623,NSW,Islam,0
2623,NSW,Judaism,0
2623,NSW,Other Religions,0
2623,NSW,Non/Secular Religious Affiliation,260
2625,NSW,Buddhism,4
2625,NSW,Christianity,107
2625,NSW,Hinduism,0
2625,NSW,Islam,0
2625,NSW,Judaism,4
2625,NSW,Other Religions,3
2625,NSW,Non/Secular Religious Affiliation,145
2626,NSW,Buddhism,0
2626,NSW,Christianity,278
2626,NSW,Hinduism,0
2626,NSW,Islam,0
2626,NSW,Judaism,0
2626,NSW,Other Religions,4
2626,NSW,Non/Secular Religious Affiliation,138
2627,NSW,Buddhism,68
2627,NSW,Christianity,2091
2627,NSW,Hinduism,7
2627,NSW,Islam,18
2627,NSW,Judaism,7
2627,NSW,Other Religions,17
2627,NSW,Non/Secular Religious Affiliation,1866
2628,NSW,Buddhism,13
2628,NSW,Christianity,1042
2628,NSW,Hinduism,0
2628,NSW,Islam,0
2628,NSW,Judaism,6
2628,NSW,Other Religions,14
2628,NSW,Non/Secular Religious Affiliation,677
2629,NSW,Buddhism,0
2629,NSW,Christianity,309
2629,NSW,Hinduism,0
2629,NSW,Islam,0
2629,NSW,Judaism,0
2629,NSW,Other Religions,3
2629,NSW,Non/Secular Religious Affiliation,128
2630,NSW,Buddhism,77
2630,NSW,Christianity,5108
2630,NSW,Hinduism,9
2630,NSW,Islam,52
2630,NSW,Judaism,4
2630,NSW,Other Religions,32
2630,NSW,Non/Secular Religious Affiliation,2295
2631,NSW,Buddhism,0
2631,NSW,Christianity,361
2631,NSW,Hinduism,0
2631,NSW,Islam,0
2631,NSW,Judaism,0
2631,NSW,Other Religions,3
2631,NSW,Non/Secular Religious Affiliation,139
2632,NSW,Buddhism,8
2632,NSW,Christianity,1268
2632,NSW,Hinduism,0
2632,NSW,Islam,0
2632,NSW,Judaism,0
2632,NSW,Other Religions,11
2632,NSW,Non/Secular Religious Affiliation,392
2633,NSW,Buddhism,3
2633,NSW,Christianity,253
2633,NSW,Hinduism,0
2633,NSW,Islam,0
2633,NSW,Judaism,0
2633,NSW,Other Religions,0
2633,NSW,Non/Secular Religious Affiliation,86
2640,NSW,Buddhism,389
2640,NSW,Christianity,21435
2640,NSW,Hinduism,447
2640,NSW,Islam,109
2640,NSW,Judaism,20
2640,NSW,Other Religions,241
2640,NSW,Non/Secular Religious Affiliation,10338
2641,NSW,Buddhism,127
2641,NSW,Christianity,8889
2641,NSW,Hinduism,391
2641,NSW,Islam,128
2641,NSW,Judaism,7
2641,NSW,Other Religions,167
2641,NSW,Non/Secular Religious Affiliation,3970
2642,NSW,Buddhism,24
2642,NSW,Christianity,3189
2642,NSW,Hinduism,6
2642,NSW,Islam,4
2642,NSW,Judaism,0
2642,NSW,Other Religions,9
2642,NSW,Non/Secular Religious Affiliation,1126
2643,NSW,Buddhism,6
2643,NSW,Christianity,1692
2643,NSW,Hinduism,0
2643,NSW,Islam,0
2643,NSW,Judaism,5
2643,NSW,Other Religions,6
2643,NSW,Non/Secular Religious Affiliation,754
2644,NSW,Buddhism,7
2644,NSW,Christianity,1668
2644,NSW,Hinduism,4
2644,NSW,Islam,0
2644,NSW,Judaism,3
2644,NSW,Other Religions,6
2644,NSW,Non/Secular Religious Affiliation,517
2645,NSW,Buddhism,0
2645,NSW,Christianity,286
2645,NSW,Hinduism,3
2645,NSW,Islam,0
2645,NSW,Judaism,0
2645,NSW,Other Religions,0
2645,NSW,Non/Secular Religious Affiliation,33
2646,NSW,Buddhism,43
2646,NSW,Christianity,4406
2646,NSW,Hinduism,20
2646,NSW,Islam,14
2646,NSW,Judaism,0
2646,NSW,Other Religions,22
2646,NSW,Non/Secular Religious Affiliation,1589
2647,NSW,Buddhism,9
2647,NSW,Christianity,1367
2647,NSW,Hinduism,3
2647,NSW,Islam,0
2647,NSW,Judaism,0
2647,NSW,Other Religions,0
2647,NSW,Non/Secular Religious Affiliation,585
2648,NSW,Buddhism,11
2648,NSW,Christianity,1265
2648,NSW,Hinduism,3
2648,NSW,Islam,0
2648,NSW,Judaism,0
2648,NSW,Other Religions,3
2648,NSW,Non/Secular Religious Affiliation,711
2649,NSW,Buddhism,0
2649,NSW,Christianity,16
2649,NSW,Hinduism,0
2649,NSW,Islam,0
2649,NSW,Judaism,0
2649,NSW,Other Religions,0
2649,NSW,Non/Secular Religious Affiliation,3
2650,NSW,Buddhism,336
2650,NSW,Christianity,38468
2650,NSW,Hinduism,402
2650,NSW,Islam,543
2650,NSW,Judaism,15
2650,NSW,Other Religions,184
2650,NSW,Non/Secular Religious Affiliation,12616
2651,NSW,Buddhism,13
2651,NSW,Christianity,1363
2651,NSW,Hinduism,28
2651,NSW,Islam,9
2651,NSW,Judaism,0
2651,NSW,Other Religions,14
2651,NSW,Non/Secular Religious Affiliation,698
2652,NSW,Buddhism,3
2652,NSW,Christianity,3167
2652,NSW,Hinduism,4
2652,NSW,Islam,0
2652,NSW,Judaism,0
2652,NSW,Other Religions,7
2652,NSW,Non/Secular Religious Affiliation,931
2653,NSW,Buddhism,15
2653,NSW,Christianity,1582
2653,NSW,Hinduism,0
2653,NSW,Islam,0
2653,NSW,Judaism,0
2653,NSW,Other Religions,13
2653,NSW,Non/Secular Religious Affiliation,522
2655,NSW,Buddhism,0
2655,NSW,Christianity,860
2655,NSW,Hinduism,0
2655,NSW,Islam,0
2655,NSW,Judaism,0
2655,NSW,Other Religions,0
2655,NSW,Non/Secular Religious Affiliation,315
2656,NSW,Buddhism,7
2656,NSW,Christianity,1002
2656,NSW,Hinduism,0
2656,NSW,Islam,0
2656,NSW,Judaism,0
2656,NSW,Other Religions,0
2656,NSW,Non/Secular Religious Affiliation,148
2658,NSW,Buddhism,3
2658,NSW,Christianity,1068
2658,NSW,Hinduism,0
2658,NSW,Islam,8
2658,NSW,Judaism,0
2658,NSW,Other Religions,3
2658,NSW,Non/Secular Religious Affiliation,246
2659,NSW,Buddhism,7
2659,NSW,Christianity,625
2659,NSW,Hinduism,0
2659,NSW,Islam,0
2659,NSW,Judaism,0
2659,NSW,Other Religions,0
2659,NSW,Non/Secular Religious Affiliation,180
2660,NSW,Buddhism,4
2660,NSW,Christianity,1074
2660,NSW,Hinduism,0
2660,NSW,Islam,0
2660,NSW,Judaism,0
2660,NSW,Other Religions,0
2660,NSW,Non/Secular Religious Affiliation,393
2661,NSW,Buddhism,6
2661,NSW,Christianity,285
2661,NSW,Hinduism,4
2661,NSW,Islam,0
2661,NSW,Judaism,0
2661,NSW,Other Religions,6
2661,NSW,Non/Secular Religious Affiliation,203
2663,NSW,Buddhism,14
2663,NSW,Christianity,2993
2663,NSW,Hinduism,10
2663,NSW,Islam,5
2663,NSW,Judaism,4
2663,NSW,Other Religions,7
2663,NSW,Non/Secular Religious Affiliation,827
2665,NSW,Buddhism,19
2665,NSW,Christianity,1604
2665,NSW,Hinduism,6
2665,NSW,Islam,5
2665,NSW,Judaism,0
2665,NSW,Other Religions,9
2665,NSW,Non/Secular Religious Affiliation,303
2666,NSW,Buddhism,14
2666,NSW,Christianity,4422
2666,NSW,Hinduism,9
2666,NSW,Islam,0
2666,NSW,Judaism,0
2666,NSW,Other Religions,10
2666,NSW,Non/Secular Religious Affiliation,817
2668,NSW,Buddhism,0
2668,NSW,Christianity,314
2668,NSW,Hinduism,0
2668,NSW,Islam,0
2668,NSW,Judaism,0
2668,NSW,Other Religions,10
2668,NSW,Non/Secular Religious Affiliation,86
2669,NSW,Buddhism,0
2669,NSW,Christianity,1206
2669,NSW,Hinduism,0
2669,NSW,Islam,0
2669,NSW,Judaism,0
2669,NSW,Other Religions,0
2669,NSW,Non/Secular Religious Affiliation,266
2671,NSW,Buddhism,13
2671,NSW,Christianity,2965
2671,NSW,Hinduism,9
2671,NSW,Islam,3
2671,NSW,Judaism,0
2671,NSW,Other Religions,0
2671,NSW,Non/Secular Religious Affiliation,544
2672,NSW,Buddhism,6
2672,NSW,Christianity,1121
2672,NSW,Hinduism,0
2672,NSW,Islam,0
2672,NSW,Judaism,0
2672,NSW,Other Religions,0
2672,NSW,Non/Secular Religious Affiliation,252
2675,NSW,Buddhism,13
2675,NSW,Christianity,1068
2675,NSW,Hinduism,28
2675,NSW,Islam,0
2675,NSW,Judaism,4
2675,NSW,Other Religions,13
2675,NSW,Non/Secular Religious Affiliation,269
2678,NSW,Buddhism,3
2678,NSW,Christianity,177
2678,NSW,Hinduism,0
2678,NSW,Islam,0
2678,NSW,Judaism,0
2678,NSW,Other Religions,0
2678,NSW,Non/Secular Religious Affiliation,133
2680,NSW,Buddhism,115
2680,NSW,Christianity,16051
2680,NSW,Hinduism,487
2680,NSW,Islam,506
2680,NSW,Judaism,5
2680,NSW,Other Religions,781
2680,NSW,Non/Secular Religious Affiliation,3402
2681,NSW,Buddhism,4
2681,NSW,Christianity,1226
2681,NSW,Hinduism,3
2681,NSW,Islam,0
2681,NSW,Judaism,0
2681,NSW,Other Religions,18
2681,NSW,Non/Secular Religious Affiliation,256
2700,NSW,Buddhism,15
2700,NSW,Christianity,3283
2700,NSW,Hinduism,5
2700,NSW,Islam,10
2700,NSW,Judaism,0
2700,NSW,Other Religions,13
2700,NSW,Non/Secular Religious Affiliation,1007
2701,NSW,Buddhism,8
2701,NSW,Christianity,1690
2701,NSW,Hinduism,4
2701,NSW,Islam,8
2701,NSW,Judaism,3
2701,NSW,Other Religions,0
2701,NSW,Non/Secular Religious Affiliation,392
2702,NSW,Buddhism,4
2702,NSW,Christianity,574
2702,NSW,Hinduism,0
2702,NSW,Islam,0
2702,NSW,Judaism,0
2702,NSW,Other Religions,3
2702,NSW,Non/Secular Religious Affiliation,116
2703,NSW,Buddhism,0
2703,NSW,Christianity,664
2703,NSW,Hinduism,0
2703,NSW,Islam,0
2703,NSW,Judaism,0
2703,NSW,Other Religions,4
2703,NSW,Non/Secular Religious Affiliation,195
2705,NSW,Buddhism,35
2705,NSW,Christianity,7273
2705,NSW,Hinduism,29
2705,NSW,Islam,71
2705,NSW,Judaism,0
2705,NSW,Other Religions,116
2705,NSW,Non/Secular Religious Affiliation,1541
2706,NSW,Buddhism,0
2706,NSW,Christianity,759
2706,NSW,Hinduism,6
2706,NSW,Islam,0
2706,NSW,Judaism,0
2706,NSW,Other Religions,4
2706,NSW,Non/Secular Religious Affiliation,267
2707,NSW,Buddhism,6
2707,NSW,Christianity,927
2707,NSW,Hinduism,8
2707,NSW,Islam,5
2707,NSW,Judaism,0
2707,NSW,Other Religions,0
2707,NSW,Non/Secular Religious Affiliation,253
2710,NSW,Buddhism,31
2710,NSW,Christianity,6107
2710,NSW,Hinduism,21
2710,NSW,Islam,12
2710,NSW,Judaism,3
2710,NSW,Other Religions,24
2710,NSW,Non/Secular Religious Affiliation,2791
2711,NSW,Buddhism,6
2711,NSW,Christianity,2298
2711,NSW,Hinduism,14
2711,NSW,Islam,4
2711,NSW,Judaism,0
2711,NSW,Other Religions,21
2711,NSW,Non/Secular Religious Affiliation,582
2712,NSW,Buddhism,3
2712,NSW,Christianity,896
2712,NSW,Hinduism,0
2712,NSW,Islam,0
2712,NSW,Judaism,0
2712,NSW,Other Religions,9
2712,NSW,Non/Secular Religious Affiliation,271
2713,NSW,Buddhism,3
2713,NSW,Christianity,1859
2713,NSW,Hinduism,16
2713,NSW,Islam,5
2713,NSW,Judaism,0
2713,NSW,Other Religions,6
2713,NSW,Non/Secular Religious Affiliation,581
2714,NSW,Buddhism,4
2714,NSW,Christianity,1766
2714,NSW,Hinduism,3
2714,NSW,Islam,0
2714,NSW,Judaism,0
2714,NSW,Other Religions,10
2714,NSW,Non/Secular Religious Affiliation,720
2715,NSW,Buddhism,5
2715,NSW,Christianity,999
2715,NSW,Hinduism,7
2715,NSW,Islam,5
2715,NSW,Judaism,0
2715,NSW,Other Religions,4
2715,NSW,Non/Secular Religious Affiliation,307
2716,NSW,Buddhism,0
2716,NSW,Christianity,763
2716,NSW,Hinduism,10
2716,NSW,Islam,6
2716,NSW,Judaism,0
2716,NSW,Other Religions,0
2716,NSW,Non/Secular Religious Affiliation,172
2717,NSW,Buddhism,0
2717,NSW,Christianity,596
2717,NSW,Hinduism,0
2717,NSW,Islam,11
2717,NSW,Judaism,0
2717,NSW,Other Religions,53
2717,NSW,Non/Secular Religious Affiliation,443
2720,NSW,Buddhism,21
2720,NSW,Christianity,5671
2720,NSW,Hinduism,17
2720,NSW,Islam,18
2720,NSW,Judaism,0
2720,NSW,Other Religions,26
2720,NSW,Non/Secular Religious Affiliation,1308
2721,NSW,Buddhism,0
2721,NSW,Christianity,162
2721,NSW,Hinduism,0
2721,NSW,Islam,0
2721,NSW,Judaism,0
2721,NSW,Other Religions,0
2721,NSW,Non/Secular Religious Affiliation,36
2722,NSW,Buddhism,3
2722,NSW,Christianity,2515
2722,NSW,Hinduism,6
2722,NSW,Islam,0
2722,NSW,Judaism,0
2722,NSW,Other Religions,10
2722,NSW,Non/Secular Religious Affiliation,405
2725,NSW,Buddhism,0
2725,NSW,Christianity,250
2725,NSW,Hinduism,0
2725,NSW,Islam,0
2725,NSW,Judaism,0
2725,NSW,Other Religions,0
2725,NSW,Non/Secular Religious Affiliation,88
2726,NSW,Buddhism,0
2726,NSW,Christianity,174
2726,NSW,Hinduism,0
2726,NSW,Islam,0
2726,NSW,Judaism,0
2726,NSW,Other Religions,0
2726,NSW,Non/Secular Religious Affiliation,21
2727,NSW,Buddhism,0
2727,NSW,Christianity,279
2727,NSW,Hinduism,0
2727,NSW,Islam,0
2727,NSW,Judaism,0
2727,NSW,Other Religions,0
2727,NSW,Non/Secular Religious Affiliation,41
2729,NSW,Buddhism,4
2729,NSW,Christianity,1272
2729,NSW,Hinduism,0
2729,NSW,Islam,0
2729,NSW,Judaism,0
2729,NSW,Other Religions,3
2729,NSW,Non/Secular Religious Affiliation,262
2730,NSW,Buddhism,19
2730,NSW,Christianity,813
2730,NSW,Hinduism,5
2730,NSW,Islam,8
2730,NSW,Judaism,0
2730,NSW,Other Religions,14
2730,NSW,Non/Secular Religious Affiliation,381
2731,NSW,Buddhism,38
2731,NSW,Christianity,3976
2731,NSW,Hinduism,17
2731,NSW,Islam,4
2731,NSW,Judaism,0
2731,NSW,Other Religions,52
2731,NSW,Non/Secular Religious Affiliation,1742
2732,NSW,Buddhism,8
2732,NSW,Christianity,1094
2732,NSW,Hinduism,0
2732,NSW,Islam,0
2732,NSW,Judaism,0
2732,NSW,Other Religions,6
2732,NSW,Non/Secular Religious Affiliation,472
2733,NSW,Buddhism,4
2733,NSW,Christianity,326
2733,NSW,Hinduism,0
2733,NSW,Islam,3
2733,NSW,Judaism,0
2733,NSW,Other Religions,0
2733,NSW,Non/Secular Religious Affiliation,148
2734,NSW,Buddhism,0
2734,NSW,Christianity,252
2734,NSW,Hinduism,0
2734,NSW,Islam,0
2734,NSW,Judaism,0
2734,NSW,Other Religions,0
2734,NSW,Non/Secular Religious Affiliation,148
2735,NSW,Buddhism,0
2735,NSW,Christianity,227
2735,NSW,Hinduism,0
2735,NSW,Islam,0
2735,NSW,Judaism,0
